metric_path,n,mean,sd,ci95_low,ci95_high,min,max,files
ctgan.utility.model_results.lr.TRTR.scores[9].score,3,-4.271775823457553,2.146742496944177,-6.701043646100952,-1.8425080008141537,-5.511198181949083,-1.792931106474493,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.ci95[0],3,-1.8306756552737469,2.472294635571562,-4.628340403065833,0.9669890925183389,-4.68413768918307,-0.3294021614721802,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.ci95[1],3,-0.26890974538755,0.34620665695260355,-0.6606794582977291,0.12285996752262912,-0.6656333538778448,-0.027923615128643914,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.mean,3,-0.9045766869829236,1.1871431346725336,-2.2479556073877385,0.4388022334218912,-2.274479890854356,-0.17681467489713232,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[0],3,-0.8573173039619578,1.1152567496933472,-2.11934912187792,0.4047145139540044,-2.1417404597596614,-0.1345421773914499,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[1],3,-0.3829245067434109,0.13229987637962776,-0.5326359104568141,-0.23321310303000758,-0.5178177940042588,-0.2533802940862,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[2],3,-0.9883075651366585,0.30037768322682473,-1.3282169122250027,-0.6483982180483143,-1.1718104671274552,-0.6416605153141488,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[3],3,-1.417048017850335,2.153713177325249,-3.85420390791485,1.0201078722141796,-3.896932561920898,-0.015520052622953306,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[4],3,-4.098839102091462,6.832813431732013,-11.830895383392079,3.633217179209155,-11.98765610273268,-0.04368702113080092,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[5],3,-0.0014033520880849155,0.14482877723016907,-0.16529254178776015,0.1624858376115903,-0.14633380380836014,0.143323536063365,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[6],3,-0.5251413315040189,0.5024525433818429,-1.0937199094099963,0.04343724640195856,-1.1052377149357682,-0.22645035100579247,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[7],3,0.15506962781989828,0.21534388038700067,-0.08861491290725762,0.39875416854705414,-0.03929124985104626,0.3865663863762665,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[8],3,-0.30710506854523884,0.7170616541811816,-1.1185367171166833,0.5043265800262058,-1.122943484038914,0.22321992236003263,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.raw[9],3,-0.6227502497279654,0.6158400625581738,-1.319638884483572,0.07413838502764114,-1.3305502464635528,-0.20949238652759639,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[0].r2,3,-0.8573173039619578,1.1152567496933472,-2.11934912187792,0.4047145139540044,-2.1417404597596614,-0.1345421773914499,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[0].score,3,-0.8573173039619578,1.1152567496933472,-2.11934912187792,0.4047145139540044,-2.1417404597596614,-0.1345421773914499,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[1].r2,3,-0.3829245067434109,0.13229987637962776,-0.5326359104568141,-0.23321310303000758,-0.5178177940042588,-0.2533802940862,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[1].score,3,-0.3829245067434109,0.13229987637962776,-0.5326359104568141,-0.23321310303000758,-0.5178177940042588,-0.2533802940862,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[2].r2,3,-0.9883075651366585,0.30037768322682473,-1.3282169122250027,-0.6483982180483143,-1.1718104671274552,-0.6416605153141488,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[2].score,3,-0.9883075651366585,0.30037768322682473,-1.3282169122250027,-0.6483982180483143,-1.1718104671274552,-0.6416605153141488,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[3].r2,3,-1.417048017850335,2.153713177325249,-3.85420390791485,1.0201078722141796,-3.896932561920898,-0.015520052622953306,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[3].score,3,-1.417048017850335,2.153713177325249,-3.85420390791485,1.0201078722141796,-3.896932561920898,-0.015520052622953306,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[4].r2,3,-4.098839102091462,6.832813431732013,-11.830895383392079,3.633217179209155,-11.98765610273268,-0.04368702113080092,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[4].score,3,-4.098839102091462,6.832813431732013,-11.830895383392079,3.633217179209155,-11.98765610273268,-0.04368702113080092,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[5].r2,3,-0.0014033520880849155,0.14482877723016907,-0.16529254178776015,0.1624858376115903,-0.14633380380836014,0.143323536063365,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[5].score,3,-0.0014033520880849155,0.14482877723016907,-0.16529254178776015,0.1624858376115903,-0.14633380380836014,0.143323536063365,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[6].r2,3,-0.5251413315040189,0.5024525433818429,-1.0937199094099963,0.04343724640195856,-1.1052377149357682,-0.22645035100579247,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[6].score,3,-0.5251413315040189,0.5024525433818429,-1.0937199094099963,0.04343724640195856,-1.1052377149357682,-0.22645035100579247,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[7].r2,3,0.15506962781989828,0.21534388038700067,-0.08861491290725762,0.39875416854705414,-0.03929124985104626,0.3865663863762665,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[7].score,3,0.15506962781989828,0.21534388038700067,-0.08861491290725762,0.39875416854705414,-0.03929124985104626,0.3865663863762665,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[8].r2,3,-0.30710506854523884,0.7170616541811816,-1.1185367171166833,0.5043265800262058,-1.122943484038914,0.22321992236003263,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[8].score,3,-0.30710506854523884,0.7170616541811816,-1.1185367171166833,0.5043265800262058,-1.122943484038914,0.22321992236003263,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[9].r2,3,-0.6227502497279654,0.6158400625581738,-1.319638884483572,0.07413838502764114,-1.3305502464635528,-0.20949238652759639,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.lr.TSTR.scores[9].score,3,-0.6227502497279654,0.6158400625581738,-1.319638884483572,0.07413838502764114,-1.3305502464635528,-0.20949238652759639,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.ci95[0],3,-0.14162844002193442,1.0020972501176053,-1.2756082295567177,0.9923513495128488,-0.8666462116001453,1.0018803317243268,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.ci95[1],3,2.704418931950027,1.486842077076746,1.0218987320022925,4.386939131897761,1.232874282804914,4.206100272884959,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.mean,3,1.2277510314249098,1.1497650995786712,-0.07333066047839232,2.528832723328212,0.3600305378763822,2.5318156467334143,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[0],3,0.3814086759597579,2.834201033622115,-2.82579171425076,3.588609066170276,-2.846618415318293,2.461872993348482,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[1],3,1.4610760519323043,1.3966662359284416,-0.11940057753913624,3.041552681403745,0.300815726276376,3.011269901903603,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[2],3,1.6668758347532273,3.064704229075364,-1.8011634760675348,5.13491514557399,-1.8704994826172232,3.5229929493223233,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[3],3,0.9700507546234965,1.457229042730114,-0.6789591423552007,2.6190606516021937,-0.059209480604884845,2.6374965596349993,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[4],3,0.7168774676698708,2.021180203961,-1.5703032446118759,3.0040581799516177,-1.6153946176515959,1.95750919414196,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[5],3,0.7572956217844079,1.0668799242096434,-0.44999266462906473,1.9645839081978806,-0.2916404200723155,1.841256857820904,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[6],3,4.957793076464982,4.018983967222169,0.40988458478974277,9.505701568140221,0.3329126513135092,7.602035818532133,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[7],3,0.05341841263073244,1.037672101985417,-1.1208181114964844,1.2276549367579492,-0.7840032538420951,1.2142930455975276,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[8],3,-0.07764118648896827,1.7102670071749249,-2.012990495766982,1.8577081227890455,-1.5363012812989103,1.8046182957418564,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.raw[9],3,1.3903556049192904,5.154645788536888,-4.442675216915038,7.223386426753619,-2.491801387305875,7.23873700982574,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[0].delta,3,0.3814086759597579,2.834201033622115,-2.82579171425076,3.588609066170276,-2.846618415318293,2.461872993348482,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[1].delta,3,1.4610760519323043,1.3966662359284416,-0.11940057753913624,3.041552681403745,0.300815726276376,3.011269901903603,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[2].delta,3,1.6668758347532273,3.064704229075364,-1.8011634760675348,5.13491514557399,-1.8704994826172232,3.5229929493223233,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[3].delta,3,0.9700507546234965,1.457229042730114,-0.6789591423552007,2.6190606516021937,-0.059209480604884845,2.6374965596349993,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[4].delta,3,0.7168774676698708,2.021180203961,-1.5703032446118759,3.0040581799516177,-1.6153946176515959,1.95750919414196,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[5].delta,3,0.7572956217844079,1.0668799242096434,-0.44999266462906473,1.9645839081978806,-0.2916404200723155,1.841256857820904,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[6].delta,3,4.957793076464982,4.018983967222169,0.40988458478974277,9.505701568140221,0.3329126513135092,7.602035818532133,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[7].delta,3,0.05341841263073244,1.037672101985417,-1.1208181114964844,1.2276549367579492,-0.7840032538420951,1.2142930455975276,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[8].delta,3,-0.07764118648896827,1.7102670071749249,-2.012990495766982,1.8577081227890455,-1.5363012812989103,1.8046182957418564,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.DELTA_SAME_MODEL.scores[9].delta,3,1.3903556049192904,5.154645788536888,-4.442675216915038,7.223386426753619,-2.491801387305875,7.23873700982574,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.ci95[0],3,-5.1061079390338024,0.8820487468102635,-6.104240058595987,-4.107975819471618,-5.835347190888171,-4.125722467256333,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.ci95[1],3,-1.8391802891046436,0.057725239356782004,-1.904502546768724,-1.7738580314405632,-1.8912261484368338,-1.7770931853376741,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.mean,3,-3.3288676182172123,0.3622396212490801,-3.738780338182249,-2.9189548982521756,-3.665217801192717,-2.945357998583286,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[0],3,-4.933697427983867,3.238752725110042,-8.598691153038462,-1.2687037029292698,-7.2117825545509575,-1.2261406382470055,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[1],3,-2.114781328228032,1.4167930028134674,-3.718033538486286,-0.5115291179697781,-3.2841215600091713,-0.5392605779960773,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[2],3,-3.1826850332517354,0.7709602451227581,-4.055108679161739,-2.3102613873417317,-3.924482491489359,-2.3855444739779115,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[3],3,-2.505428901004949,3.6981367766948634,-6.690264617513625,1.679406815503727,-6.760948743116909,-0.0708648499464204,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[4],3,-2.1488511540175876,0.657152904061772,-2.8924896698928517,-1.4052126381423233,-2.8956401090036614,-1.6589249990719095,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[5],3,-1.7571535673800336,0.741679034136233,-2.596442403801311,-0.9178647309587562,-2.412448058069847,-0.9519818331019005,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[6],3,-7.409856178186425,3.3147057243901195,-11.160798813018042,-3.6589135433548083,-10.03351705506785,-3.6846097495678967,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
ctgan.utility.model_results.mlp.TRTR.raw[7],3,-2.822212423786072,2.088422791168536,-5.185485286685363,-0.45893956088678056,-5.2306694227196795,-1.5130510034223068,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
